sent_utc,latency_ms,status,probability,label,model_version
2026-09-26T05:23:54.373+00:00,63.49,200,0.5557349968022712,1,1
2026-09-26T05:23:54.377+00:00,66.88,200,0.015086502012270691,0,1
2026-09-26T05:23:54.391+00:00,58.41,200,0.014940626900470632,0,1
2026-09-26T05:23:54.372+00:00,77.87,200,0.07729240874668458,0,1
2026-09-26T05:23:54.426+00:00,51.42,200,0.16618320109875964,0,1
2026-09-26T05:23:54.428+00:00,52.97,200,0.12401387800452106,0,1
2026-09-26T05:23:54.437+00:00,54.04,200,0.05363957530452068,1,1
2026-09-26T05:23:54.444+00:00,52.5,200,0.40600349641447053,1,1
2026-09-26T05:23:54.450+00:00,59.54,200,0.023699688647032473,0,1
2026-09-26T05:23:54.449+00:00,60.97,200,0.5465019437342181,1,1
2026-09-26T05:23:54.477+00:00,51.42,200,0.016554124423237244,0,1
2026-09-26T05:23:54.481+00:00,49.04,200,0.16802609177238437,0,1
2026-09-26T05:23:54.491+00:00,56.33,200,0.40703536961912506,1,1
2026-09-26T05:23:54.496+00:00,53.17,200,0.03460210992049868,0,1
2026-09-26T05:23:54.510+00:00,55.95,200,0.04418856674217678,0,1
2026-09-26T05:23:54.509+00:00,57.75,200,0.048932093227323434,1,1
2026-09-26T05:23:54.530+00:00,48.81,200,0.31033655322617343,0,1
2026-09-26T05:23:54.529+00:00,52.13,200,0.14501492775569474,0,1
2026-09-26T05:23:54.549+00:00,51.22,200,0.013846838650652553,0,1
2026-09-26T05:23:54.547+00:00,54.78,200,0.080562201129844,0,1
2026-09-26T05:23:54.567+00:00,54.83,200,0.01384244526642434,0,1
2026-09-26T05:23:54.566+00:00,56.25,200,0.46268649390098493,1,1
2026-09-26T05:23:54.579+00:00,52.79,200,0.03479316647172548,0,1
2026-09-26T05:23:54.581+00:00,52.3,200,0.014008414619144333,0,1
2026-09-26T05:23:54.600+00:00,58.01,200,0.05182996955394909,0,1
2026-09-26T05:23:54.602+00:00,57.33,200,0.4897840874795291,0,1
2026-09-26T05:23:54.622+00:00,57.73,200,0.16449886069874367,0,1
2026-09-26T05:23:54.623+00:00,58.5,200,0.15267346146815375,0,1
2026-09-26T05:23:54.632+00:00,69.14,200,0.06013450113146435,0,1
2026-09-26T05:23:54.633+00:00,68.79,200,0.13856597124631356,0,1
2026-09-26T05:23:54.702+00:00,102.45,200,0.3123170896126825,0,1
2026-09-26T05:23:54.659+00:00,146.29,200,0.15742759102253848,0,1
2026-09-26T05:23:54.681+00:00,125.17,200,0.6068577106943612,1,1
2026-09-26T05:23:54.680+00:00,127.53,200,0.20147637960559112,0,1
