sent_utc,latency_ms,status,probability,label,model_version
2026-09-26T05:14:50.376+00:00,302.7,200,0.04974131009679041,0,1
2026-09-26T05:14:50.376+00:00,308.83,200,0.5294336483130693,0,1
2026-09-26T05:14:50.376+00:00,313.67,200,0.013629322318555128,0,1
2026-09-26T05:14:50.376+00:00,316.84,200,0.01817210914439063,0,1
2026-09-26T05:14:50.376+00:00,323.51,200,0.0158924308089558,0,1
2026-09-26T05:14:50.376+00:00,325.51,200,0.20610254587565371,0,1
2026-09-26T05:14:50.679+00:00,57.13,200,0.1530114973400364,0,1
2026-09-26T05:14:50.685+00:00,55.53,200,0.048488744095750255,0,1
2026-09-26T05:14:50.690+00:00,63.36,200,0.027722952224824772,0,1
2026-09-26T05:14:50.693+00:00,65.19,200,0.028359459181877794,0,1
2026-09-26T05:14:50.700+00:00,67.23,200,0.04317822755737906,0,1
2026-09-26T05:14:50.701+00:00,65.9,200,0.12552521266977137,0,1
2026-09-26T05:14:50.736+00:00,51.6,200,0.016415788674198285,0,1
2026-09-26T05:14:50.741+00:00,53.22,200,0.021341810644382564,0,1
2026-09-26T05:14:50.753+00:00,51.2,200,0.04164010003329972,0,1
2026-09-26T05:14:50.758+00:00,49.82,200,0.0838973135333166,0,1
2026-09-26T05:14:50.767+00:00,56.58,200,0.08790998562118103,0,1
2026-09-26T05:14:50.767+00:00,57.03,200,0.13709295001919344,0,1
2026-09-26T05:14:50.788+00:00,53.39,200,0.07630794846385007,0,1
2026-09-26T05:14:50.794+00:00,49.26,200,0.03888092158734585,0,1
2026-09-26T05:14:50.805+00:00,49.19,200,0.03197976999806585,0,1
2026-09-26T05:14:50.808+00:00,55.24,200,0.0246287949080137,0,1
2026-09-26T05:14:50.824+00:00,52.71,200,0.03666700201767664,0,1
2026-09-26T05:14:50.824+00:00,52.7,200,0.48352308289238294,1,1
2026-09-26T05:14:50.841+00:00,53.06,200,0.052484069793013684,0,1
2026-09-26T05:14:50.843+00:00,56.89,200,0.028603059897480243,0,1
2026-09-26T05:14:50.854+00:00,51.8,200,0.02726837427131079,0,1
2026-09-26T05:14:50.863+00:00,52.97,200,0.34611544658966836,0,1
2026-09-26T05:14:50.877+00:00,51.49,200,0.03381938487510141,0,1
2026-09-26T05:14:50.877+00:00,53.41,200,0.2109955628485559,0,1
2026-09-26T05:14:50.894+00:00,55.39,200,0.02043913213794617,0,1
2026-09-26T05:14:50.906+00:00,47.82,200,0.0322793451286513,0,1
2026-09-26T05:14:50.900+00:00,56.06,200,0.2993202712034832,0,1
2026-09-26T05:14:50.916+00:00,52.29,200,0.14383061526815513,1,1
2026-09-26T05:14:50.930+00:00,48.18,200,0.12903118883488257,0,1
2026-09-26T05:14:50.928+00:00,53.59,200,0.22317499801981577,0,1
2026-09-26T05:14:50.953+00:00,50.5,200,0.3911915744087691,1,1
2026-09-26T05:14:50.949+00:00,54.75,200,0.2149354545819743,0,1
2026-09-26T05:14:50.978+00:00,118.38,200,0.10310049517536561,0,1
2026-09-26T05:14:50.982+00:00,115.07,200,0.19226344101131157,0,1
2026-09-26T05:14:50.969+00:00,128.63,200,0.01694379445328973,0,1
2026-09-26T05:14:50.956+00:00,141.66,200,0.017181745186428916,0,1
2026-09-26T05:14:51.004+00:00,142.59,200,0.12072987548441613,0,1
2026-09-26T05:14:51.097+00:00,70.72,200,0.14401622750987997,0,1
2026-09-26T05:14:51.004+00:00,183.27,200,0.19345083005721903,0,1
2026-09-26T05:14:51.097+00:00,91.28,200,0.04317822755737906,0,1
2026-09-26T05:14:51.098+00:00,90.66,200,0.0350193524982519,0,1
2026-09-26T05:14:51.097+00:00,92.2,200,0.13654103674267173,0,1
2026-09-26T05:14:51.147+00:00,63.61,200,0.03666738375514718,0,1
2026-09-26T05:14:51.168+00:00,54.22,200,0.020337437674907505,0,1
2026-09-26T05:14:51.187+00:00,57.34,200,0.28141242758364216,0,1
2026-09-26T05:14:51.188+00:00,73.23,200,0.016813015894295565,0,1
2026-09-26T05:14:51.210+00:00,54.72,200,0.021252864209526937,0,1
2026-09-26T05:14:51.188+00:00,78.85,200,0.038403658674218535,0,1
2026-09-26T05:14:51.189+00:00,82.46,200,0.2803189951218338,0,1
2026-09-26T05:14:51.222+00:00,59.29,200,0.1961561997299608,0,1
2026-09-26T05:14:51.245+00:00,50.23,200,0.25824012186722156,1,1
2026-09-26T05:14:51.267+00:00,57.21,200,0.02265707557836572,0,1
2026-09-26T05:14:51.281+00:00,51.85,200,0.04850556477806012,0,1
2026-09-26T05:14:51.265+00:00,79.25,200,0.24116690809849226,0,1
2026-09-26T05:14:51.272+00:00,73.0,200,0.04418856674217678,0,1
2026-09-26T05:14:51.262+00:00,84.9,200,0.11211364627556242,0,1
2026-09-26T05:14:51.295+00:00,52.61,200,0.2803189951218338,0,1
2026-09-26T05:14:51.333+00:00,55.46,200,0.05134986912720074,0,1
2026-09-26T05:14:51.324+00:00,65.06,200,0.04281128007856566,0,1
2026-09-26T05:14:51.347+00:00,50.41,200,0.016485522552889365,0,1
2026-09-26T05:14:51.344+00:00,78.9,200,0.10109234168903047,0,1
2026-09-26T05:14:51.346+00:00,77.03,200,0.041696224928108636,0,1
2026-09-26T05:14:51.345+00:00,79.13,200,0.06013450113146435,0,1
2026-09-26T05:14:51.389+00:00,51.72,200,0.037485756754158196,0,1
2026-09-26T05:14:51.389+00:00,56.67,200,0.3804295688737205,1,1
2026-09-26T05:14:51.398+00:00,50.61,200,0.22398118502158973,0,1
2026-09-26T05:14:51.424+00:00,50.58,200,0.10863229844559939,0,1
2026-09-26T05:14:51.424+00:00,64.73,200,0.016907747054478207,0,1
2026-09-26T05:14:51.423+00:00,65.81,200,0.022972928106999895,0,1
2026-09-26T05:14:51.441+00:00,50.5,200,0.014045158726328505,0,1
2026-09-26T05:14:51.448+00:00,51.15,200,0.015446410222280929,0,1
2026-09-26T05:14:51.445+00:00,54.57,200,0.25646863542044035,0,1
2026-09-26T05:14:51.474+00:00,150.39,200,0.06846610105079519,0,1
2026-09-26T05:14:51.489+00:00,136.24,200,0.02816496740088168,0,1
2026-09-26T05:14:51.489+00:00,138.44,200,0.04210983436497814,1,1
2026-09-26T05:14:51.491+00:00,136.96,200,0.0290454752640122,0,1
2026-09-26T05:14:51.500+00:00,128.75,200,0.04757051196402675,0,1
2026-09-26T05:14:51.500+00:00,129.2,200,0.17577258631243775,0,1
2026-09-26T05:14:51.629+00:00,77.82,200,0.07878018177723121,0,1
2026-09-26T05:14:51.625+00:00,81.82,200,0.0149857102038846,0,1
2026-09-26T05:14:51.627+00:00,81.13,200,0.2090899831526037,1,1
2026-09-26T05:14:51.628+00:00,81.12,200,0.023278390611101662,0,1
2026-09-26T05:14:51.629+00:00,80.82,200,0.03981334576705297,0,1
2026-09-26T05:14:51.625+00:00,86.28,200,0.061230569852241186,0,1
2026-09-26T05:14:51.708+00:00,61.82,200,0.02674047969221384,0,1
2026-09-26T05:14:51.710+00:00,65.78,200,0.0322793451286513,0,1
2026-09-26T05:14:51.706+00:00,93.63,200,0.04911077164287867,0,1
2026-09-26T05:14:51.709+00:00,91.46,200,0.044767826948517005,0,1
2026-09-26T05:14:51.711+00:00,91.3,200,0.25824012186722156,1,1
2026-09-26T05:14:51.707+00:00,95.91,200,0.013197653697154468,0,1
2026-09-26T05:14:51.770+00:00,57.71,200,0.04850556477806012,0,1
2026-09-26T05:14:51.775+00:00,53.22,200,0.13654103674267173,0,1
2026-09-26T05:14:51.800+00:00,59.89,200,0.48192186000843334,1,1
2026-09-26T05:14:51.801+00:00,80.09,200,0.31022399316641913,0,1
2026-09-26T05:14:51.803+00:00,78.53,200,0.17191132420967783,0,1
2026-09-26T05:14:51.802+00:00,81.38,200,0.028359459181877794,0,1
2026-09-26T05:14:51.829+00:00,64.2,200,0.07917617950879131,0,1
2026-09-26T05:14:51.828+00:00,66.67,200,0.03063354565555946,0,1
2026-09-26T05:14:51.860+00:00,55.25,200,0.2953446542193474,0,1
2026-09-26T05:14:51.881+00:00,55.94,200,0.02421023074637678,0,1
2026-09-26T05:14:51.883+00:00,66.77,200,0.5059479695457558,0,1
2026-09-26T05:14:51.893+00:00,61.3,200,0.43036909967614717,0,1
2026-09-26T05:14:51.882+00:00,73.0,200,0.027680015784580417,0,1
2026-09-26T05:14:51.895+00:00,62.08,200,0.02300257953195094,0,1
2026-09-26T05:14:51.915+00:00,54.91,200,0.10855085463879767,0,1
2026-09-26T05:14:51.937+00:00,52.48,200,0.032008676628497865,0,1
2026-09-26T05:14:51.954+00:00,53.6,200,0.05835007202243357,0,1
2026-09-26T05:14:51.970+00:00,53.9,200,0.022256974746043646,0,1
2026-09-26T05:14:51.950+00:00,75.85,200,0.12719422147997508,0,1
2026-09-26T05:14:51.957+00:00,73.27,200,0.04440888166460403,0,1
2026-09-26T05:14:51.955+00:00,75.89,200,0.17316908254980592,0,1
2026-09-26T05:14:51.989+00:00,52.43,200,0.26898992433252306,0,1
2026-09-26T05:14:52.026+00:00,119.15,200,0.14766857218143503,0,1
2026-09-26T05:14:52.008+00:00,138.23,200,0.047160777058547716,0,1
2026-09-26T05:14:52.042+00:00,105.89,200,0.4447200208341847,0,1
2026-09-26T05:14:52.024+00:00,124.28,200,0.1443246810542279,1,1
2026-09-26T05:14:52.031+00:00,118.41,200,0.15646242721467288,0,1
2026-09-26T05:14:52.030+00:00,119.45,200,0.5674305075844172,1,1
2026-09-26T05:14:52.148+00:00,63.71,200,0.03230609634033482,0,1
2026-09-26T05:14:52.149+00:00,66.46,200,0.11686432636259064,0,1
2026-09-26T05:14:52.146+00:00,89.45,200,0.048629589151520755,0,1
2026-09-26T05:14:52.145+00:00,93.32,200,0.016813015894295565,0,1
2026-09-26T05:14:52.148+00:00,91.22,200,0.05465738912230985,0,1
2026-09-26T05:14:52.149+00:00,90.01,200,0.19798130118009635,0,1
2026-09-26T05:14:52.215+00:00,50.08,200,0.06477986674529031,0,1
2026-09-26T05:14:52.212+00:00,55.24,200,0.019380273806840737,0,1
2026-09-26T05:14:52.236+00:00,54.97,200,0.1995017458136259,0,1
2026-09-26T05:14:52.239+00:00,78.23,200,0.02548149572832437,0,1
2026-09-26T05:14:52.239+00:00,78.4,200,0.042307499941431397,0,1
2026-09-26T05:14:52.239+00:00,79.76,200,0.09722298496584748,0,1
2026-09-26T05:14:52.267+00:00,54.93,200,0.05096675702543583,0,1
2026-09-26T05:14:52.265+00:00,62.64,200,0.12852958837178508,0,1
2026-09-26T05:14:52.291+00:00,53.21,200,0.03390015703716135,0,1
2026-09-26T05:14:52.317+00:00,58.25,200,0.014122448091251823,0,1
2026-09-26T05:14:52.328+00:00,57.09,200,0.03230609634033482,0,1
2026-09-26T05:14:52.318+00:00,67.87,200,0.2097352252734591,1,1
2026-09-26T05:14:52.322+00:00,70.44,200,0.17508204024590918,0,1
2026-09-26T05:14:52.344+00:00,50.59,200,0.04220680048559083,0,1
2026-09-26T05:14:52.318+00:00,80.26,200,0.02816496740088168,0,1
2026-09-26T05:14:52.375+00:00,56.07,200,0.14230930006721615,1,1
2026-09-26T05:14:52.386+00:00,55.72,200,0.054538452695495475,0,1
2026-09-26T05:14:52.385+00:00,57.4,200,0.018976612030057308,0,1
2026-09-26T05:14:52.398+00:00,52.73,200,0.016166616672357626,0,1
2026-09-26T05:14:52.394+00:00,64.31,200,0.5059479695457558,0,1
2026-09-26T05:14:52.393+00:00,68.24,200,0.2077850803820075,0,1
2026-09-26T05:14:52.432+00:00,52.49,200,0.06223067679942763,0,1
2026-09-26T05:14:52.442+00:00,55.13,200,0.025510864836627203,0,1
2026-09-26T05:14:52.459+00:00,49.49,200,0.02820502584204194,0,1
2026-09-26T05:14:52.443+00:00,76.81,200,0.11936568488507796,0,1
2026-09-26T05:14:52.461+00:00,59.48,200,0.5557349968022712,1,1
2026-09-26T05:14:52.451+00:00,70.92,200,0.01915251162165331,0,1
2026-09-26T05:14:52.484+00:00,53.46,200,0.10313639102011982,0,1
2026-09-26T05:14:52.497+00:00,52.71,200,0.025422696992029908,0,1
2026-09-26T05:14:52.508+00:00,53.39,200,0.11971008085621719,1,1
2026-09-26T05:14:52.520+00:00,56.13,200,0.2430185895044239,0,1
2026-09-26T05:14:52.519+00:00,149.97,200,0.027983100089052894,0,1
2026-09-26T05:14:52.522+00:00,148.47,200,0.1995017458136259,0,1
2026-09-26T05:14:52.538+00:00,133.4,200,0.14735721006293243,0,1
2026-09-26T05:14:52.550+00:00,122.45,200,0.047093805926115555,0,1
2026-09-26T05:14:52.562+00:00,111.36,200,0.027749667575201493,0,1
2026-09-26T05:14:52.577+00:00,144.75,200,0.435571600621079,1,1
2026-09-26T05:14:52.671+00:00,65.32,200,0.017882016372727134,0,1
2026-09-26T05:14:52.670+00:00,66.74,200,0.5495526621086776,1,1
2026-09-26T05:14:52.669+00:00,76.58,200,0.07917617950879131,0,1
2026-09-26T05:14:52.673+00:00,73.66,200,0.013466650801570638,0,1
2026-09-26T05:14:52.672+00:00,75.6,200,0.04283513302078933,0,1
2026-09-26T05:14:52.721+00:00,54.63,200,0.03313739590002072,0,1
2026-09-26T05:14:52.736+00:00,55.38,200,0.36130079537611953,0,1
2026-09-26T05:14:52.737+00:00,56.28,200,0.290641819179596,0,1
2026-09-26T05:14:52.746+00:00,75.82,200,0.424007790713177,1,1
2026-09-26T05:14:52.747+00:00,76.07,200,0.019485652140486573,0,1
2026-09-26T05:14:52.748+00:00,87.0,200,0.1265408505350203,0,1
2026-09-26T05:14:52.776+00:00,59.55,200,0.013418594541426054,0,1
2026-09-26T05:14:52.793+00:00,56.53,200,0.01518909498833418,0,1
2026-09-26T05:14:52.792+00:00,58.63,200,0.05592847409302006,0,1
2026-09-26T05:14:52.823+00:00,51.71,200,0.03404048458069872,0,1
2026-09-26T05:14:52.822+00:00,53.82,200,0.03197976999806585,0,1
2026-09-26T05:14:52.835+00:00,53.18,200,0.027942001643570354,0,1
2026-09-26T05:14:52.836+00:00,53.12,200,0.09722038600297096,0,1
2026-09-26T05:14:52.850+00:00,53.03,200,0.017474837391996914,0,1
2026-09-26T05:14:52.850+00:00,54.13,200,0.04476833378720655,0,1
2026-09-26T05:14:52.874+00:00,52.03,200,0.08492873167002023,0,1
2026-09-26T05:14:52.876+00:00,54.24,200,0.013798967622332405,0,1
2026-09-26T05:14:52.889+00:00,53.12,200,0.02424586987089915,0,1
2026-09-26T05:14:52.888+00:00,55.21,200,0.5016241863379214,0,1
2026-09-26T05:14:52.903+00:00,54.36,200,0.038403658674218535,0,1
2026-09-26T05:14:52.904+00:00,54.38,200,0.08198296384620607,0,1
2026-09-26T05:14:52.926+00:00,57.56,200,0.01696326071192877,0,1
2026-09-26T05:14:52.930+00:00,59.08,200,0.25646863542044035,0,1
2026-09-26T05:14:52.942+00:00,57.47,200,0.013360595635445047,0,1
2026-09-26T05:14:52.943+00:00,56.55,200,0.0158924308089558,0,1
2026-09-26T05:14:52.958+00:00,56.33,200,0.3276917741248524,0,1
2026-09-26T05:14:52.958+00:00,56.86,200,0.2590221511435594,1,1
2026-09-26T05:14:52.989+00:00,51.82,200,0.12535491707453825,0,1
2026-09-26T05:14:52.984+00:00,59.67,200,0.05134986912720074,0,1
2026-09-26T05:14:53.000+00:00,53.05,200,0.09683711429107163,0,1
2026-09-26T05:14:52.999+00:00,56.35,200,0.14611593425409922,0,1
2026-09-26T05:14:53.014+00:00,53.54,200,0.0199768721865122,0,1
2026-09-26T05:14:53.015+00:00,54.1,200,0.460600702392691,1,1
2026-09-26T05:14:53.041+00:00,57.44,200,0.052363944367950215,0,1
2026-09-26T05:14:53.044+00:00,56.14,200,0.2615469132545658,0,1
2026-09-26T05:14:53.068+00:00,126.25,200,0.019380273806840737,0,1
2026-09-26T05:14:53.069+00:00,125.36,200,0.21736095093337898,0,1
2026-09-26T05:14:53.056+00:00,140.79,200,0.026525476779815486,0,1
2026-09-26T05:14:53.053+00:00,144.24,200,0.015892336731407792,0,1
2026-09-26T05:14:53.100+00:00,142.01,200,0.12675315165196913,0,1
2026-09-26T05:14:53.098+00:00,144.24,200,0.1012222502735698,0,1
2026-09-26T05:14:53.196+00:00,83.8,200,0.2567629311148988,0,1
2026-09-26T05:14:53.197+00:00,83.73,200,0.09952648763121288,0,1
2026-09-26T05:14:53.195+00:00,88.13,200,0.13940612133864472,0,1
2026-09-26T05:14:53.194+00:00,90.02,200,0.13825181172054873,0,1
2026-09-26T05:14:53.242+00:00,54.85,200,0.033929764506820656,0,1
2026-09-26T05:14:53.243+00:00,55.35,200,0.014940626900470632,0,1
2026-09-26T05:14:53.281+00:00,72.91,200,0.030835071596552834,0,1
2026-09-26T05:14:53.298+00:00,60.89,200,0.02850789688611162,0,1
2026-09-26T05:14:53.280+00:00,79.33,200,0.3652762615174061,0,1
2026-09-26T05:14:53.283+00:00,78.36,200,0.2637541419576141,0,1
2026-09-26T05:14:53.297+00:00,65.25,200,0.03135858865116979,0,1
2026-09-26T05:14:53.284+00:00,78.85,200,0.0805900162803126,0,1
2026-09-26T05:14:53.354+00:00,56.26,200,0.05011480631930152,0,1
2026-09-26T05:14:53.361+00:00,85.15,200,0.061867459411556476,0,1
2026-09-26T05:14:53.359+00:00,94.26,200,0.09683711429107163,0,1
2026-09-26T05:14:53.363+00:00,97.05,200,0.019615834999757043,0,1
2026-09-26T05:14:53.362+00:00,98.26,200,0.047160777058547716,0,1
2026-09-26T05:14:53.360+00:00,100.94,200,0.041088198181500495,0,1
2026-09-26T05:14:53.410+00:00,52.99,200,0.06223142288320842,0,1
2026-09-26T05:14:53.446+00:00,54.04,200,0.11446707615806483,0,1
2026-09-26T05:14:53.453+00:00,51.38,200,0.0272163128321758,0,1
2026-09-26T05:14:53.463+00:00,50.39,200,0.013911316205004192,0,1
2026-09-26T05:14:53.460+00:00,63.54,200,0.05009768971884093,0,1
2026-09-26T05:14:53.461+00:00,74.07,200,0.046155321028665125,0,1
2026-09-26T05:14:53.460+00:00,75.94,200,0.041021093547388504,0,1
2026-09-26T05:14:53.500+00:00,51.52,200,0.2005365982902856,0,1
2026-09-26T05:14:53.505+00:00,48.82,200,0.049152551299891226,0,1
2026-09-26T05:14:53.514+00:00,52.41,200,0.013911316205004192,0,1
2026-09-26T05:14:53.524+00:00,49.83,200,0.14645543196751643,0,1
2026-09-26T05:14:53.536+00:00,50.87,200,0.06183943572947879,0,1
2026-09-26T05:14:53.535+00:00,53.53,200,0.03717027725763608,0,1
2026-09-26T05:14:53.553+00:00,54.2,200,0.2430185895044239,0,1
2026-09-26T05:14:53.552+00:00,56.82,200,0.016813015894295565,0,1
2026-09-26T05:14:53.566+00:00,53.4,200,0.19342383376977249,0,1
2026-09-26T05:14:53.574+00:00,55.5,200,0.41198893263332836,0,1
2026-09-26T05:14:53.588+00:00,130.39,200,0.02468354815499456,1,1
2026-09-26T05:14:53.587+00:00,132.41,200,0.028941411574560105,0,1
2026-09-26T05:14:53.609+00:00,110.91,200,0.02818745780419464,0,1
2026-09-26T05:14:53.619+00:00,101.47,200,0.03153358473130143,0,1
2026-09-26T05:14:53.608+00:00,114.11,200,0.0135176220621785,0,1
2026-09-26T05:14:53.629+00:00,135.09,200,0.0135176220621785,0,1
2026-09-26T05:14:53.719+00:00,56.02,200,0.2855755471301898,0,1
2026-09-26T05:14:53.721+00:00,88.94,200,0.06223067679942763,0,1
2026-09-26T05:14:53.720+00:00,90.94,200,0.015010655932174715,0,1
2026-09-26T05:14:53.719+00:00,92.17,200,0.026261951506654047,0,1
2026-09-26T05:14:53.722+00:00,91.17,200,0.1671383585180241,0,1
2026-09-26T05:14:53.764+00:00,53.16,200,0.03888092158734585,0,1
2026-09-26T05:14:53.775+00:00,53.85,200,0.13030758998116496,1,1
2026-09-26T05:14:53.811+00:00,68.65,200,0.10296768678805186,0,1
2026-09-26T05:14:53.811+00:00,70.03,200,0.14348726370672507,0,1
2026-09-26T05:14:53.813+00:00,89.55,200,0.017832940864060204,0,1
2026-09-26T05:14:53.810+00:00,93.51,200,0.047160777058547716,0,1
2026-09-26T05:14:53.829+00:00,75.49,200,0.4421605418692316,0,1
2026-09-26T05:14:53.817+00:00,87.13,200,0.016065527431948296,0,1
2026-09-26T05:14:53.881+00:00,57.14,200,0.18896205915013797,1,1
2026-09-26T05:14:53.880+00:00,59.26,200,0.042456920371981156,0,1
2026-09-26T05:14:53.905+00:00,53.69,200,0.08492873167002023,0,1
2026-09-26T05:14:53.903+00:00,77.13,200,0.17191132420967783,0,1
2026-09-26T05:14:53.904+00:00,76.9,200,0.07108772376228145,0,1
2026-09-26T05:14:53.902+00:00,79.97,200,0.36224529394443017,0,1
2026-09-26T05:14:53.939+00:00,54.68,200,0.05014528892758923,0,1
2026-09-26T05:14:53.938+00:00,56.66,200,0.05528310345105299,0,1
2026-09-26T05:14:53.958+00:00,53.13,200,0.2355415416256513,1,1
2026-09-26T05:14:53.981+00:00,53.85,200,0.1646310371994464,0,1
2026-09-26T05:14:53.980+00:00,62.92,200,0.016065527431948296,0,1
2026-09-26T05:14:53.982+00:00,67.72,200,0.02774966006120997,0,1
2026-09-26T05:14:53.994+00:00,73.91,200,0.290641819179596,0,1
2026-09-26T05:14:53.994+00:00,75.25,200,0.01946082055280709,0,1
2026-09-26T05:14:54.011+00:00,59.58,200,0.1516354835210442,0,1
2026-09-26T05:14:54.035+00:00,60.87,200,0.02825310599460059,0,1
2026-09-26T05:14:54.050+00:00,51.52,200,0.21739694166321843,0,1
2026-09-26T05:14:54.043+00:00,58.73,200,0.013600070298617048,0,1
2026-09-26T05:14:54.068+00:00,58.92,200,0.33231302837103655,0,1
